1403638136245096448,-0.00198,-0.15234,0.26727,0.05917,0.81251,-0.10771,0.56985,-0.25707,-0.44129,0.01393,
1403638136345097472,-0.02735,-0.19391,0.26145,0.07111,0.81235,-0.10978,0.56831,-0.22961,-0.35534,-0.09331,
1403638136445096448,-0.04769,-0.22027,0.25213,0.07870,0.81522,-0.11033,0.56307,-0.16940,-0.20909,-0.07461,
1403638136545096448,-0.05812,-0.22940,0.24969,0.07889,0.81700,-0.11811,0.55887,-0.07261,0.00395,0.02462,
1403638136645097472,-0.05842,-0.22041,0.26001,0.06772,0.81583,-0.12542,0.56046,0.01742,0.19595,0.10589,
1403638136745096448,-0.04980,-0.18978,0.27401,0.05351,0.81608,-0.12290,0.56218,0.06311,0.33233,0.13952,
1403638136845097472,-0.04033,-0.15494,0.28661,0.03047,0.81287,-0.11988,0.56916,0.09994,0.42341,0.09406,
1403638136945096448,-0.02738,-0.11682,0.28896,0.00604,0.80225,-0.12371,0.58400,0.10975,0.43560,-0.05427,
1403638137045096448,-0.01479,-0.07575,0.27579,-0.00774,0.79690,-0.12282,0.59145,0.09685,0.41512,-0.22791,
1403638137145097472,-0.00651,-0.03928,0.24570,-0.00779,0.80211,-0.11200,0.58653,0.06169,0.34425,-0.35025,
1403638137245096448,-0.00036,-0.00892,0.20723,-0.00444,0.81187,-0.09784,0.57556,0.02754,0.27207,-0.39796,
1403638137345097472,0.00104,0.01529,0.16566,-0.00326,0.81871,-0.08701,0.56756,-0.00037,0.19698,-0.40379,
1403638137445096448,0.00338,0.03167,0.12673,0.00401,0.82509,-0.07971,0.55933,-0.00281,0.13767,-0.37183,
1403638137545096448,0.00538,0.04366,0.09309,0.01554,0.83402,-0.06979,0.54708,0.00499,0.08871,-0.32273,
1403638137645097472,0.00471,0.05064,0.06589,0.02913,0.83947,-0.06224,0.53904,0.00177,0.05755,-0.23811,
1403638137745096448,0.00456,0.05437,0.04558,0.03515,0.83760,-0.06581,0.54117,-0.01150,0.03557,-0.18972,
1403638137845097472,0.00278,0.05638,0.03002,0.03795,0.83988,-0.06821,0.53713,-0.01084,0.02563,-0.13689,
1403638137945096448,0.00159,0.05861,0.01813,0.04579,0.84844,-0.06115,0.52375,-0.00480,0.02940,-0.09760,
1403638138045096448,0.00102,0.06067,0.00864,0.04846,0.85341,-0.05432,0.51613,0.00836,0.01551,-0.05710,
1403638138145097472,-0.00007,0.06061,0.00674,0.04706,0.84760,-0.05771,0.52539,-0.00261,-0.00920,-0.00796,
1403638138245096448,-0.00028,0.05992,0.00451,0.04446,0.84300,-0.06328,0.53232,-0.00057,-0.01306,0.00598,
1403638138345097472,-0.00129,0.06021,0.00360,0.04478,0.83857,-0.06462,0.53908,-0.01255,0.00738,-0.01638,
1403638138445096448,-0.00249,0.06034,0.00344,0.04544,0.83576,-0.06485,0.54336,0.00576,-0.00134,-0.00783,
1403638138545096448,-0.00221,0.06021,0.00387,0.04547,0.83551,-0.06505,0.54372,0.00306,0.00263,-0.00118,
1403638138645097472,-0.00211,0.06038,0.00296,0.04542,0.83550,-0.06558,0.54367,0.00389,0.00872,-0.00264,
1403638138745096448,-0.00195,0.06050,0.00259,0.04567,0.83543,-0.06566,0.54374,0.00151,0.00366,-0.00013,
1403638138845097472,-0.00185,0.06038,0.00256,0.04575,0.83545,-0.06533,0.54375,0.00490,0.00871,-0.00008,
1403638138945096448,-0.00170,0.06045,0.00236,0.04562,0.83546,-0.06582,0.54368,0.00311,-0.00041,0.00237,
1403638139045096448,-0.00155,0.06053,0.00228,0.04521,0.83530,-0.06627,0.54391,0.00466,-0.00881,0.00402,
1403638139145097472,-0.00152,0.06066,0.00219,0.04514,0.83525,-0.06635,0.54399,0.00011,-0.00462,0.00085,
1403638139245096448,-0.00149,0.06071,0.00210,0.04502,0.83519,-0.06666,0.54404,0.00078,0.00069,-0.00152,
1403638139345097472,-0.00146,0.06068,0.00209,0.04519,0.83521,-0.06657,0.54402,0.00297,0.00253,0.00031,
1403638139445096448,-0.00199,0.06106,0.00205,0.04550,0.83528,-0.06634,0.54391,0.00076,0.00566,-0.00128,
1403638139545096448,-0.00197,0.06100,0.00201,0.04568,0.83522,-0.06640,0.54397,0.00274,0.00460,-0.00091,
1403638139645097472,-0.00195,0.06098,0.00193,0.04570,0.83519,-0.06649,0.54401,0.00160,0.00165,-0.00008,
1403638139745096448,-0.00194,0.06098,0.00188,0.04582,0.83515,-0.06653,0.54406,0.00185,0.00067,0.00039,
1403638139845097472,-0.00194,0.06099,0.00183,0.04587,0.83513,-0.06657,0.54408,0.00170,-0.00153,0.00038,
1403638139945096448,-0.00193,0.06101,0.00178,0.04584,0.83509,-0.06669,0.54414,0.00041,-0.00098,0.00031,
1403638140045096448,-0.00193,0.06101,0.00175,0.04578,0.83507,-0.06672,0.54416,0.00238,-0.00010,0.00034,
1403638140145097472,-0.00193,0.06102,0.00170,0.04586,0.83503,-0.06671,0.54422,0.00087,-0.00042,-0.00021,
1403638140245096448,-0.00192,0.06102,0.00164,0.04588,0.83497,-0.06677,0.54429,0.00106,0.00028,-0.00046,
1403638140345097472,-0.00192,0.06101,0.00160,0.04592,0.83496,-0.06684,0.54430,0.00179,0.00034,-0.00045,
1403638140445096448,-0.00191,0.06102,0.00156,0.04605,0.83493,-0.06687,0.54433,0.00072,0.00054,-0.00029,
1403638140545096448,-0.00191,0.06101,0.00154,0.04604,0.83491,-0.06689,0.54436,0.00155,0.00026,0.00069,
1403638140645097472,-0.00190,0.06103,0.00150,0.04606,0.83488,-0.06695,0.54440,0.00123,-0.00136,-0.00050,
1403638140745096448,-0.00190,0.06102,0.00146,0.04611,0.83485,-0.06695,0.54445,0.00122,0.00014,-0.00038,
1403638140845097472,-0.00190,0.06103,0.00144,0.04617,0.83483,-0.06696,0.54446,0.00127,0.00000,0.00083,
1403638140945096448,-0.00190,0.06103,0.00144,0.04616,0.83483,-0.06692,0.54447,0.00107,-0.00004,0.00008,
1403638141045096448,-0.00190,0.06104,0.00141,0.04619,0.83479,-0.06692,0.54453,0.00140,-0.00013,0.00021,
1403638141145097472,-0.00191,0.06103,0.00137,0.04620,0.83475,-0.06692,0.54458,0.00077,0.00025,0.00015,
1403638141245096448,-0.00190,0.06103,0.00136,0.04624,0.83476,-0.06694,0.54458,0.00106,0.00043,-0.00043,
1403638141345097472,-0.00191,0.06103,0.00134,0.04624,0.83474,-0.06699,0.54460,0.00101,-0.00076,0.00031,
1403638141445096448,-0.00190,0.06103,0.00134,0.04624,0.83473,-0.06697,0.54461,0.00080,-0.00017,0.00033,
1403638141545096448,-0.00190,0.06103,0.00133,0.04623,0.83471,-0.06696,0.54464,0.00074,-0.00096,0.00051,
1403638141645097472,-0.00190,0.06105,0.00134,0.04624,0.83471,-0.06698,0.54465,0.00077,0.00001,-0.00035,
1403638141745096448,-0.00190,0.06105,0.00132,0.04623,0.83469,-0.06700,0.54467,0.00139,-0.00032,0.00055,
1403638141845097472,-0.00190,0.06104,0.00132,0.04623,0.83469,-0.06695,0.54468,0.00165,0.00015,-0.00022,
1403638141945096448,-0.00192,0.06105,0.00132,0.04628,0.83469,-0.06699,0.54467,0.00256,0.00437,0.00041,
1403638142045096448,-0.00193,0.06110,0.00134,0.04628,0.83469,-0.06699,0.54466,0.00227,0.00788,-0.00130,
1403638142145097472,-0.00192,0.06108,0.00133,0.04615,0.83472,-0.06691,0.54465,0.00043,-0.00255,0.00008,
1403638142245096448,-0.00192,0.06092,0.00132,0.04646,0.83470,-0.06729,0.54460,-0.00492,-0.02013,-0.00224,
1403638142345097472,-0.00194,0.06106,0.00135,0.04682,0.83470,-0.06755,0.54453,-0.00057,0.00321,-0.00281,
1403638142445096448,-0.00193,0.06106,0.00140,0.04665,0.83479,-0.06728,0.54445,0.00326,0.01143,0.00026,
1403638142545096448,-0.00193,0.06110,0.00143,0.04645,0.83479,-0.06725,0.54447,0.00170,0.00661,-0.00228,
1403638142645097472,-0.00190,0.06106,0.00144,0.04610,0.83486,-0.06685,0.54444,-0.00080,0.00275,-0.00206,
1403638142745096448,-0.00190,0.06111,0.00152,0.04645,0.83491,-0.06710,0.54431,-0.00023,0.00061,0.00130,
1403638142845097472,-0.00191,0.06101,0.00156,0.04661,0.83493,-0.06717,0.54425,-0.00025,-0.00014,-0.00020,
1403638142945096448,-0.00192,0.06106,0.00156,0.04657,0.83496,-0.06700,0.54423,0.00220,0.00231,-0.00120,
1403638143045096448,-0.00193,0.06112,0.00159,0.04661,0.83497,-0.06693,0.54421,0.00202,0.01293,0.00108,
1403638143145097472,-0.00192,0.06103,0.00162,0.04640,0.83499,-0.06671,0.54423,0.00223,0.00529,0.00175,
1403638143245096448,-0.00193,0.06103,0.00164,0.04658,0.83502,-0.06689,0.54415,0.00132,0.00651,-0.00130,
1403638143345097472,-0.00193,0.06100,0.00162,0.04662,0.83504,-0.06690,0.54412,0.00172,0.00017,0.00083,
1403638143445096448,-0.00194,0.06103,0.00163,0.04673,0.83502,-0.06701,0.54412,-0.00030,-0.00118,0.00124,
1403638143545096448,-0.00194,0.06102,0.00164,0.04670,0.83501,-0.06708,0.54413,0.00193,0.00392,0.00221,
1403638143645097472,-0.00192,0.06101,0.00165,0.04663,0.83503,-0.06714,0.54410,0.00109,-0.00037,0.00035,
1403638143745096448,-0.00192,0.06102,0.00165,0.04660,0.83501,-0.06712,0.54414,0.00071,-0.00077,0.00088,
1403638143845097472,-0.00191,0.06103,0.00166,0.04653,0.83500,-0.06708,0.54416,0.00094,0.00079,0.00130,
1403638143945096448,-0.00192,0.06101,0.00166,0.04655,0.83499,-0.06707,0.54418,0.00122,-0.00055,-0.00068,
1403638144045096448,-0.00191,0.06101,0.00168,0.04647,0.83500,-0.06708,0.54416,0.00097,0.00035,-0.00044,
1403638144145097472,-0.00192,0.06101,0.00168,0.04650,0.83501,-0.06706,0.54416,0.00134,-0.00112,0.00106,
1403638144245096448,-0.00193,0.06102,0.00168,0.04646,0.83499,-0.06704,0.54418,0.00194,0.00191,0.00084,
1403638144345097472,-0.00192,0.06102,0.00166,0.04634,0.83499,-0.06701,0.54420,0.00088,0.00013,-0.00039,
1403638144445096448,-0.00192,0.06102,0.00166,0.04639,0.83498,-0.06703,0.54421,0.00069,-0.00137,-0.00095,
1403638144545096448,-0.00193,0.06102,0.00166,0.04645,0.83497,-0.06710,0.54421,0.00029,-0.00103,0.00009,
1403638144645097472,-0.00195,0.06101,0.00167,0.04636,0.83496,-0.06700,0.54424,-0.00282,-0.00156,0.00099,
1403638144745096448,-0.00194,0.06101,0.00168,0.04636,0.83497,-0.06692,0.54425,-0.00021,-0.00231,0.00029,
1403638144845097472,-0.00193,0.06102,0.00170,0.04640,0.83496,-0.06697,0.54425,0.00026,-0.00098,0.00034,
1403638144945096448,-0.00193,0.06101,0.00171,0.04644,0.83502,-0.06696,0.54415,0.00051,-0.00022,-0.00046,
1403638145045096448,-0.00194,0.06102,0.00171,0.04642,0.83501,-0.06696,0.54417,0.00027,-0.00065,0.00012,
1403638145145097472,-0.00194,0.06102,0.00172,0.04643,0.83501,-0.06695,0.54417,0.00192,-0.00007,0.00042,
1403638145245096448,-0.00194,0.06101,0.00171,0.04631,0.83497,-0.06689,0.54424,-0.00060,-0.00048,-0.00025,
1403638145345097472,-0.00194,0.06103,0.00173,0.04631,0.83497,-0.06688,0.54424,0.00006,-0.00131,0.00089,
1403638145445096448,-0.00195,0.06100,0.00177,0.04639,0.83496,-0.06689,0.54426,-0.00008,0.00119,0.00200,
1403638145545096448,-0.00193,0.06100,0.00180,0.04627,0.83492,-0.06683,0.54433,-0.00145,0.00068,0.00008,
1403638145645097472,-0.00194,0.06100,0.00181,0.04612,0.83499,-0.06676,0.54425,0.00122,0.00255,0.00041,
1403638145745096448,-0.00193,0.06102,0.00181,0.04613,0.83497,-0.06682,0.54427,0.00114,-0.00006,-0.00005,
1403638145845097472,-0.00193,0.06104,0.00182,0.04615,0.83498,-0.06679,0.54426,0.00044,0.00142,-0.00122,
1403638145945096448,-0.00194,0.06101,0.00183,0.04621,0.83501,-0.06685,0.54421,-0.00172,0.00011,-0.00128,
1403638146045096448,-0.00195,0.06103,0.00183,0.04619,0.83500,-0.06678,0.54423,-0.00038,-0.00001,-0.00008,
1403638146145097472,-0.00194,0.06101,0.00185,0.04619,0.83502,-0.06680,0.54419,-0.00017,-0.00024,-0.00309,
1403638146245096448,-0.00194,0.06102,0.00186,0.04630,0.83503,-0.06684,0.54416,0.00028,-0.00152,-0.00291,
1403638146345097472,-0.00192,0.06101,0.00188,0.04638,0.83504,-0.06693,0.54413,-0.00013,0.00137,0.00126,
1403638146445096448,-0.00192,0.06103,0.00188,0.04644,0.83501,-0.06698,0.54416,0.00116,-0.00083,0.00117,
1403638146545096448,-0.00192,0.06102,0.00191,0.04649,0.83506,-0.06694,0.54408,-0.00049,-0.00039,-0.00295,
1403638146645097472,-0.00193,0.06100,0.00195,0.04654,0.83510,-0.06701,0.54401,-0.00024,0.00044,-0.00090,
1403638146745096448,-0.00194,0.06101,0.00191,0.04657,0.83504,-0.06695,0.54411,0.00116,0.00199,-0.00190,
1403638146845097472,-0.00191,0.06099,0.00196,0.04673,0.83516,-0.06700,0.54391,-0.00548,0.00098,-0.00258,
1403638146945096448,-0.00192,0.06101,0.00196,0.04666,0.83517,-0.06704,0.54390,0.00311,-0.00362,0.00260,
1403638147045096448,-0.00188,0.06106,0.00196,0.04667,0.83523,-0.06694,0.54382,-0.00049,0.00137,0.00362,
1403638147145097472,-0.00185,0.06119,0.00193,0.04627,0.83538,-0.06686,0.54363,0.00283,-0.00296,-0.00286,
1403638147245096448,-0.00187,0.06120,0.00194,0.04621,0.83537,-0.06674,0.54366,-0.00333,0.00357,-0.00006,
1403638147345097472,-0.00186,0.06116,0.00198,0.04628,0.83525,-0.06670,0.54384,-0.00018,-0.00053,-0.00346,
1403638147445096448,-0.00186,0.06113,0.00203,0.04620,0.83522,-0.06673,0.54389,0.00354,0.00483,0.00560,
1403638147545096448,-0.00189,0.06102,0.00220,0.04592,0.83472,-0.06668,0.54468,0.00523,0.00173,0.00028,
1403638147645097472,-0.00168,0.06093,0.00212,0.04550,0.83466,-0.06591,0.54492,0.00784,0.00106,-0.00359,
1403638147745096448,-0.00070,0.06085,0.00247,0.04472,0.83414,-0.06552,0.54583,0.01345,-0.00140,-0.00031,
1403638147845097472,0.00277,0.05983,0.00460,0.04677,0.82963,-0.06793,0.55219,0.05475,-0.01532,0.03540,
1403638147945096448,0.01029,0.05824,0.01161,0.04899,0.82152,-0.07000,0.56374,0.09638,-0.01459,0.10731,
1403638148045096448,0.01954,0.05690,0.02554,0.04969,0.81610,-0.07009,0.57148,0.10409,-0.01654,0.17117,
1403638148145097472,0.03058,0.05488,0.04852,0.04985,0.81204,-0.06826,0.57745,0.11074,-0.02166,0.26530,
1403638148245096448,0.04049,0.05308,0.08068,0.04849,0.81076,-0.06572,0.57965,0.10139,-0.01755,0.42775,
1403638148345097472,0.04909,0.05170,0.13193,0.04691,0.80990,-0.06262,0.58133,0.07482,-0.00960,0.51523,
1403638148445096448,0.05651,0.05124,0.17718,0.04616,0.81128,-0.05980,0.57976,0.06025,-0.00367,0.34847,
1403638148545096448,0.06303,0.05122,0.19852,0.04699,0.81606,-0.05692,0.57323,0.06225,-0.00216,0.10801,
1403638148645097472,0.06979,0.05174,0.19791,0.04626,0.82043,-0.05462,0.56726,0.07844,0.00885,-0.08793,
1403638148745096448,0.08005,0.05279,0.18726,0.04442,0.82335,-0.05329,0.56327,0.10504,0.01998,-0.10166,
1403638148845097472,0.09817,0.05161,0.18716,0.04248,0.82500,-0.05218,0.56112,0.14473,0.02718,0.00900,
1403638148945096448,0.11201,0.05463,0.19493,0.04161,0.82442,-0.05092,0.56215,0.16343,0.04083,0.11659,
1403638149045096448,0.12811,0.05608,0.21489,0.04077,0.82138,-0.04929,0.56678,0.17248,0.04517,0.25644,
1403638149145097472,0.15329,0.06100,0.25676,0.04108,0.81802,-0.04776,0.57173,0.21826,0.05066,0.33161,
1403638149245096448,0.17111,0.06642,0.28293,0.04037,0.81645,-0.04785,0.57401,0.22574,0.06588,0.30581,
1403638149345097472,0.19727,0.07191,0.31512,0.03793,0.81518,-0.04946,0.57584,0.22138,0.07120,0.27023,
1403638149445096448,0.21912,0.07615,0.33956,0.03777,0.81424,-0.04918,0.57721,0.21382,0.06795,0.21413,
1403638149545096448,0.24105,0.08064,0.36196,0.03886,0.81370,-0.04823,0.57798,0.20829,0.06756,0.16318,
1403638149645097472,0.26309,0.08763,0.37668,0.03845,0.81394,-0.04521,0.57791,0.20589,0.08156,0.09508,
1403638149745096448,0.28467,0.09570,0.38754,0.03542,0.81393,-0.03966,0.57852,0.20631,0.08745,0.04706,
1403638149845097472,0.30773,0.10364,0.39502,0.03209,0.81457,-0.03491,0.57812,0.20433,0.09117,0.00944,
1403638149945096448,0.33353,0.11353,0.40283,0.03027,0.81468,-0.03176,0.57825,0.20459,0.10355,-0.03103,
1403638150045096448,0.35459,0.12340,0.40195,0.03319,0.81469,-0.02673,0.57833,0.19960,0.10618,-0.08239,
1403638150145097472,0.38252,0.13892,0.39649,0.04055,0.81514,-0.01969,0.57751,0.21188,0.14372,-0.14924,
1403638150245096448,0.40737,0.15604,0.38836,0.04703,0.81502,-0.01459,0.57733,0.21559,0.19215,-0.17266,
1403638150345097472,0.43334,0.17926,0.37268,0.04698,0.81789,-0.01455,0.57326,0.21800,0.25854,-0.23271,
1403638150445096448,0.46043,0.20879,0.35815,0.03815,0.82405,-0.01613,0.56499,0.24379,0.32145,-0.17430,
1403638150545096448,0.48530,0.24202,0.34845,0.02844,0.82855,-0.01334,0.55903,0.26871,0.36132,-0.09397,
1403638150645097472,0.52017,0.27976,0.35128,0.02029,0.83071,-0.00903,0.55627,0.30630,0.37947,0.02121,
1403638150745096448,0.55381,0.31677,0.36167,0.01605,0.83011,-0.00433,0.55736,0.36742,0.38972,0.09009,
1403638150845097472,0.59634,0.35725,0.37711,0.01183,0.82829,0.00471,0.56015,0.40404,0.40618,0.14332,
1403638150945096448,0.64162,0.40026,0.39250,0.00815,0.82527,0.01359,0.56451,0.42790,0.41781,0.10424,
1403638151045096448,0.68301,0.44239,0.40225,0.00311,0.82220,0.02274,0.56873,0.43780,0.44130,0.03886,
1403638151145097472,0.73322,0.49578,0.40548,-0.00355,0.81903,0.03869,0.57244,0.45000,0.48602,-0.00434,
1403638151245096448,0.77508,0.54400,0.40306,-0.01572,0.81845,0.05609,0.57161,0.44904,0.52090,-0.06802,
1403638151345097472,0.82157,0.59709,0.39692,-0.03047,0.81802,0.07680,0.56923,0.44046,0.54791,-0.07709,
1403638151445096448,0.86380,0.65067,0.39434,-0.04751,0.81644,0.09601,0.56740,0.44037,0.57364,-0.00947,
1403638151545096448,0.90215,0.70608,0.39642,-0.06108,0.81414,0.11430,0.56602,0.41836,0.59052,0.04089,
1403638151645097472,0.94741,0.76793,0.40365,-0.07265,0.81193,0.12964,0.56452,0.43079,0.60579,0.09013,
1403638151745096448,0.98638,0.82513,0.41771,-0.07919,0.81046,0.14005,0.56326,0.42761,0.61248,0.18689,
